recommendationid,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,deck_playtime_at_review,last_played,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,developer_response,timestamp_dev_responded,primarily_steam_deck
179790297,76561198419154953,640,43,440,0,440,,1732548604,turkish,"bu oyun ilk oyun gibi dark souls çakması değil, bu oyun monster hunter çakması",1732543402,1732655985,True,2,1,0.541984736919403076,0,True,False,False,,,False
179677060,76561198352317460,0,4,3018,0,1575,,1741136741,spanish,exelente juego lo recomiendo,1732398678,1732398678,True,1,0,0.5,0,True,False,False,,,False
179667334,76561198428503010,213,5,471,0,471,,1732389207,schinese,豪赤,1732389250,1732389250,False,0,0,0.5,0,True,False,False,,,False
179566792,76561198978391852,78,12,391,0,391,,1732277230,schinese,反馈太差，没动力玩下去了,1732279835,1732279835,False,0,0,0.5,0,True,False,False,,,False
179372832,76561199141684483,51,7,1363,0,1359,,1732032011,schinese,纯粹的屎，剥离了怪猎的素材刷子元素后给你剩下的只有，差强人意的关卡设计和无尽的牢内马拉松，纯粹的折磨,1732031993,1732031993,False,0,0,0.5,0,True,False,False,,,False
179369137,76561198866525729,0,35,2933,0,56,,1733993806,schinese,byd steam把我档吞了,1732027652,1732027652,True,1,1,0.523809552192687988,0,True,False,False,,,False
179300035,76561198290253470,465,36,1307,0,940,,1732339146,schinese,有朋友一起玩还是挺不错的,1731933023,1731933023,True,0,0,0.5,0,True,False,False,,,False
179298323,76561197989961793,1127,58,4549,0,2515,,1732279043,schinese,"底子太差,没打折就算了,游戏性是真糟糕",1731930513,1731930513,False,1,1,0.52173912525177002,0,True,False,False,,,False
179224076,76561198121841435,19,6,10597,0,8287,,1772696772,schinese,尝试用攻击位移的带来的错位效果回避正面攻击吧！熟练掌握后可以体验到别具一格的乐趣！,1731841093,1731841093,True,1,0,0.5,0,True,False,False,,,False
179204321,76561199020918724,0,23,3216,0,499,,1733833303,schinese,可以,1731817231,1731817231,True,0,0,0.5,0,True,False,False,,,False
150766656,76561198859936326,252,14,376,0,376,,1700612819,english,"Salt and Sanctuary mixed with Monster Hunter could've been a good mix if the developers learned from their balancing mistakes in the first game. Unfortunately, even after a year of being on Epic Games, Salt and Sacrifice seems to have relatively little extra polish. I see no reason to play this instead of its predecessor.",1700612925,1731816933,False,0,0,0.47826087474822998,0,False,False,False,,,False
179042594,76561198219141641,0,22,3722,0,3568,,1732368924,schinese,好玩,1731650313,1731650313,True,0,0,0.5,0,True,False,False,,,False
179012178,76561198072177581,235,12,1663,0,1645,,1731606042,russian,"Вторая часть экшнрпг с закосом под соулслайк неприятно удивила. Минусов в игре оказалось больше, чем плюсов. 
+ разнообразие пушек, не в последнюю очередь из-за способностей
+ в игре присутствуют интересные для исследования локации
+ куча косметики в виде снаряжения

На этом плюсы, к сожалению, закончились, далее то, что получилось спорно и плохо
- На каждой локации в определенных точках есть трупы магов, которые открывают опцию охоты на последнего. Некоторые места в локации открываются после определенного количества убитых таким образом магов. НО сама охота на магов это какой-то цирк. Беготня по локации и долбежка лкм/пкм в течении 10 минут, причем эти 10 минут маг просто спавнит пару болванов, дай бог выдаст одну атаку и убежит от вас. И повторяться это будет не раз и не два, а ВСЮ игру. При этом получается забавная ситуация - после убийства такого мага, он сможет рандомно заспавниться в локации. А теперь представьте, что таких магов 5 на локацию. Мало того что это превращает игру в клоунаду, так еще и напрочь ломает нарратив. Ведь после убийства мага общее число, что мы видим УВЕЛИЧИВАЕТСЯ и сколько с ними не бейся лучше не станет.
- в игре поломанная прогрессия из-за чего она становится СЛИШКОМ простой. В первое прохождение я убивал магов пачками - так как с них падают материалы на крафт оружия/брони и материалы для прокачки оружия (а еще, как было описано выше, они спавнятся сами). В то же время с них падает и местная экспа и деньги. По итогу уже к концу первой трети игры у меня было столько урона, что обычные враги лопались с удара, а боссы с десятка. И игра стала СЛИШКОМ простой. После этого я решил больше не качать силу (перед этим было вкачано 37). Все очки уходили в выносливость и волю (для стамины). По итогу в конце игры эти статы были примерно 40/40/26. Проблем с уроном все еще не было, как и (к моему удивлению) со здоровьем. Поитогу любой босс отлетал с максимум второй попытки и ощущался как еще один болван.
= Локации в общем интересные, но лучше всего запомнилась первая, так как туда нужно возвращаться еще не раз после обнаружения нового способа перемещения (метроидвания все же ага). Но в целом, локации довольно середняковые и все представляют из себя платформы разных форм, которые летают друг над другом. Из интересных могу вспомнить гробницу с ловушками из второй локации. А так, каких-то новых челленджей ни локации ни противники на протяжении всей игры не предоставляют. Стоит однако отметить локацию Traitors Tomb. Там и задумка интересная и противники необычные и единственный босс, который может заставить неподготовленного игрока пропотеть. Я, к примеру, пришел туда на полном расслабоне, тк думал, что вся игра уже будет проще некуда. Я ошибся. Рекомендую идти туда как можно раньше.
- зерг раш. Противников много. С прохождением по головам магов НЕПРИЛИЧНО много.

В целом несбалансированная неинтересная игра, которая не удивляет до последней минуты. Прошел исключительно из-за желания поиграть в соулслайк",1731606009,1731606009,False,5,1,0.573327064514160156,0,True,False,False,,,False
178917214,76561198340719835,143,18,15284,0,8835,,1772324220,english,"Better than Sanctuary.
",1731460828,1731460828,True,2,7,0.416563123464584351,0,True,False,False,,,False
178850121,76561198880278985,0,4,1066,0,621,,1755768503,italian,è un gioco molto bello con meccaniche di gioco particolari ma divertenti.,1731360896,1731360896,True,0,0,0.5,0,True,False,False,,,False
178700172,76561198052742440,0,10,1549,0,1033,2.0,1731263447,schinese,地图太大，没几个能传送，就这一点就可以差评，其他恶心设定就不说了，玩着恼火，就是一坨屎,1731173605,1731210185,False,0,0,0.5,0,True,False,False,,,False
178714137,76561199246111679,28,8,610,0,187,,1765849940,brazilian,bom,1731187890,1731187890,True,0,0,0.5,0,False,False,False,,,False
178612930,76561198797079834,90,29,445,0,445,,1731066484,koreana,"전작이 얼마나 잘 만들었는지 보여주는 게임
도망치는 보스에 몹소환까지 피로감이 너무 심함
계속해야될 동기가 없음",1731066588,1731066588,False,0,0,0.5,0,True,False,False,,,False
178612866,76561198162533589,0,14,2441,0,857,,1740582637,czech,.,1731066478,1731066478,True,0,0,0.5,0,True,False,False,,,False
178561181,76561198836410407,40,2,1780,0,1780,,1730988674,schinese,弱智一般的设定，不停换场景毫无意义。杀通了。,1730989662,1730989662,False,0,0,0.5,0,True,False,False,,,False
178311749,76561198290244904,0,12,1941,0,1552,,1731222422,russian,Надеюсь у разратчика все живы. ЖОСТИКИЙ  ДИСБАЛАНС БОСОВ!!!!,1730637989,1730988522,False,0,0,0.397953391075134277,0,True,False,False,,,False
178537684,76561198087795308,71,6,583,0,557,,1730952422,english,,1730948710,1730948710,True,0,0,0.406449347734451294,0,True,False,False,,,False
149700900,76561198309997984,0,610,6801,0,6801,,1703318273,tchinese,"===2024-1107
負評獨佔一年了，改好評

===2023-1216 負評依舊獨佔一年後再來改好評
上次莫明ng+，砍掉重練一隻重裝大刀，大刀還是比較適合懶得滾來滾去、只會靠血瓶硬幹的玩家
遊戲跟一代一樣，大多不是被打死的，通常是跳躍平台沒判定好摔死或是被擊飛摔死的。
上次沒玩到，玩完最一張地圖，祭壇石之心，嗯....整個空虛啊。
反正就如同遊戲開頭講的，你的人生只剩狩獵法師。故事就....動作遊戲就算了吧....b

遊戲變得偏向arpg，還算好玩，副本式地圖，比較適合上班族下班玩一下。
推薦喜歡玩動作game、簡易狩獵、農素材、農等級的人來玩。

===2023-1127

大刀使用慣了，再玩敏捷武器實著難受
遊戲還是好玩的，只是法師追逐戰很無聊有點煩，一直跑一直跑，跑你妹咧。
武器先拿一把自己用得順手的，升到要用團簇為止，這個東東要15以上的法師才會掉，但還是要看臉。
我自己是拿火刀(火法師)與水刀(胖法師)一直打到後期，然後不小心幹掉那個拿鐮刀的猛男，然後以為吸收樹會變更強，然後就不小心ng+了.......淦 = = 凸

===2023-1126
拜託，如果會直接進入NG+的選項，提醒玩家一下好不好....
都還沒探索完就莫明NG+了 ，瞎耶

===2023-1125
60小時，你跑我追的遊戲已經很煩、很膩

===2023-1113
你妹的咧，boss、法師放招都不用冷卻。
光閃避就飽了還反擊個屁。

===2023-1107
單純美送，這負評給你獨佔一年。
一年後來再改",1699359029,1730934267,True,0,0,0.642042696475982666,0,True,False,False,,,False
178482963,76561199210478572,0,9,2443,0,1157,,1761508524,english,very good,1730867383,1730867383,True,1,1,0.443318277597427368,0,True,False,False,,,False
178204437,76561198292008452,0,49,2861,0,2153,,1755582859,spanish,ta bien,1730512923,1730512923,True,1,0,0.5,0,True,False,False,,,False
178115317,76561199088346614,0,7,2113,0,517,,1742702810,english,Game Very Good,1730400846,1730400846,True,1,2,0.467990189790725708,1,True,False,False,,,False
178048701,76561198812534910,0,1,668,0,668,,1730309613,english,"Honestly, overall great game if you want a challenge and steady paced. Really wish multiplayer cound be more than 2 players TnT",1730309709,1730309709,True,1,0,0.460638582706451416,0,True,False,False,,,False
160726428,76561198966725651,0,30,1996,0,1996,,1711455006,tchinese,"你可以不玩，但一定要請你朋友玩。


最大的問題在於怪物的攻擊設定.
無限追擊:再高再遠,敵人都可以瞬間跳過來抓你.
無限格黨:只要他願意,他可以格檔到世界末日
無限耐力:怪物只要看到你,就會無限攻擊,毫無破綻完全沒間格
其他還有超高速攻擊,超高傷害,超級浮空連段等等噁心的設計,作者肯定嗑了藥才會做出這麼糟糕的東西.英高的惡意至少都有得解,你他媽這遊戲根本無解.只有遠程無腦丟法術才是王道.
這麼爛的遊戲不能只有我玩到,大家也要來被折磨一下",1710647091,1730283946,True,6,1,0.604397356510162354,0,True,False,False,,,False
177965753,76561198062450009,0,153,3256,0,3256,,1730195232,english,"TL;DR Soulslike, but in 2D

Wot I liked
- Same cute art style;
- Real deal DS-style online feature. You can help others, invade, protect or be invaded;
- Various enemy types;
- There are like 4 big maps to ""explore"";
- Some bosses actually have many cool moves;
- Fighting mage minibosses is quite fun. And there are many mage minibosses;
- You see most equipped gear;
- Monsters fight each other;
- Cool gestures. Unique 2 player emotes.

Wot I disliked
- Weapons have few moves and veer towards spamming;
- Combat feels unresponsive: your basic dodge seems to be designed for dodging huge monsters, so it's pretty useless in fighting normal-sized enemies, and huge enemies quite often are too big to be dodged, so dodge is pretty useless against them either;
- For some reason the skill tree occupies only 40% of the screen and on top of that it is zoomed in and cannot be zoomed out. Very unfriendly;
- The skill tree looks impressive when you see it for the first time, but you soon understand that it contains 2 things: stats and weapon/armour proficiency - nothing more;
- ""Exploration"" in this game deserve quotes - it's bare bones: open a door to hunt for a mage, hunt a mage to open a new door, repeat;
- You cannot track the mages you meet in the world which makes running after them confusing;
- Inventory management is a step back from your regular cumbersome unfriendly soulslike game;
- The game provides you almost no respec option - that's too cocky for an indie game;
- Game's too long. You have to hunt for the mages too much and the fights are not that different;
- Enemies can gank you at respawn;
- They make you watch through the end credits;
- Bugs, glitches;
- Coop might be broken: you are invaded or sent to people who sometimes are way out of your league.

To sum it all up, the biggest problem of this game that even though it looks nice on the surface… the surface is all that is there. All the mechanics are 1-inch deep, all you see in first 10 minutes of the game is basically all there's there.",1730195987,1730195987,False,10,0,0.523478806018829346,0,True,False,False,,,False
177900050,76561199066099149,0,36,1147,0,1147,,1727558837,brazilian,Obrigado mestre do vento e sla qual outro que me deu a armadura maluca lá. Muito legal para jogar com seu irmão (não deixe ele te convencer a buscar o vampiro!),1730099671,1730099671,True,0,0,0.5,0,True,False,False,,,False
165456181,76561198126703679,0,75,2182,0,2182,,1715868204,japanese,"不死の審問官として各地に蔓延る魔導司を討伐するアクションRPG。

酷評されるほどひどくはないが、酷評されてもしかたない部分は実際ある。
装備が豊富で、各エリアごとに特徴的な敵が出てくるところは好印象。

オンラインプレイの報酬はデイリー討伐みたいなミッションから多少得られるのでオフライン専門でも一応安心。


ゲーム内で説明があったか定かではないが、体勢を崩した魔導司に鉤縄で追撃が入ることに気付くとたまに役立つ。
追撃だけどカウンター攻撃とみなされるので一部装備が役に立つ。",1715850241,1729940411,True,1,0,0.538690447807312012,0,True,False,False,,,False
177721771,76561199218211633,49,6,1690,0,314,,1767289440,brazilian,"Compre apenas se tiver gostado muito do jogo anterior. Sem o legado de Salt and Sanctuary esse jogo é no máximo mediocre, me sinto forçado a jogar porque gastei dinheiro com isso, não me leve a mal, o jogo não é ruim, mas, nem de perto chega aos pés de Salt and Sanctuary. Criaturas sem alma/repetidas, mapa simplesmente horrível em questão de se achar, passo mais tempo tentando chegar no objetivo do que realmente tentando o derrotar, enfim, espero que a partir deste ponto a gameplay melhore. E por ultimo, se você viu essse jogo e se interessou, compre Salt and Sanctuary (jogo mais antigo, melhor e mais barato). Se realmente sua vontade é comprar esse jogo... boa sorte!...",1729880032,1729880032,True,0,0,0.47413790225982666,0,True,False,False,,,False
177709510,76561198023318442,190,13,1155,0,596,,1730052927,russian,"С большим удовольствием прошел salt and sunctury раза 3 в коопе и, сравнивая эту игру с прошлой частью, можно сказать, что она слабее. НО! Явно не заслуживает такой низкой оценки, игра отличная , в коопе вообще весело проходить, по началу  может утомить механика с поиском магов, но есть огромные локации и без этих магов, где достаточно боссов как в первой части.  Видно, что разработчики пытались скрестить механики монстер хантера и соулс лайк игр, возможно местами это не до конца удалось, но всё же вышло интересно.  Однозначно стоит проходить тем, кто ищет игру для коопа.",1729867716,1729867716,True,4,0,0.554973840713500977,0,True,False,False,,,False
177412780,76561198004392815,75,8,1008,0,237,,1730052912,russian,"Great 2D soulslike. Definitely not better than Salt and Sanctuary, but is decent overall for and worth a couple runs.",1729439291,1729439291,True,1,0,0.523809552192687988,0,True,False,False,,,False
177373788,76561198060674543,1022,162,1601,0,1601,,1729389367,russian,"[h1]Похоже, соль не идёт на пользу...[/h1]
Ох уж это продолжение Salt and Sanctuary... Какая же это нудятина. Серьёзно.
Первая часть мне очень понравилась. Стиль был довольно специфичным, и к нему нужно было просто привыкнуть. Дизайны врагов приятные глазу и интересны.
Вторая часть должна была взять всё самое лучшее из первой и приумножить, но...
Но вышло что-то другое.
Перед тем, как начать ругать игру, могу сказать: боёвка в ней хорошая; ресурсы для крафтов дают с запасом. В этом плане она очень даже справедлива.
В прохождении игры вам будут попадаться Боссы-маги, и это главная проблема игры (за исключением проблемного и раздражающего платформинга). Допустим вы нашли босса, убили его, и, казалось бы - идите дальше, но нет! Босс перерождается как мини-босс, начинает шататься по локации (в которых опять очень легко потеряться), и при контакте с ним, он легко может сбежать в другую часть. Допустим... Но таких может быть до пяти на уровне! И если вы собираетесь убить одного босса, путь к нему (а боссы-маги тоже любят убегать, пока мы не прижмём их к их арене) может проходить через другого босса.
А эти засранцы ещё любят призывать своих миньонов.
Буду честен, я не брезгую фармить ради оружки и брони, но не в принудительном же порядке!..
И это главный раздражающий фактор игры. Обычные, сюжетные боссы мне нравятся - с ними легко и приятно драться.
А теперь - платформинг. Сам по себе он нормальный, и никаких проблем нет. Они возникают только там, где у края платформ могут стоять враги (а они будут там стоять), и им как два пальца скинуть вас вниз. И это будет преследовать вас на протяжении всей игры. Буквально 30% смертей были оттого, что меня просто сбросил противник с выступа.
Игра в целом неплохая, но очень сильно начала раздражать первые... [b]15 часов[/b].
P.S. в сюжет вообще никак не вникал, поэтому упустил этот пункт.",1729389956,1729389956,False,6,0,0.583892226219177246,2,True,False,False,,,False
177282986,76561198036877993,0,124,2170,0,2170,,1738281051,english,Yup,1729274556,1729274556,True,0,1,0.476190477609634399,0,True,False,False,,,False
176571233,76561198199599639,278,117,2052,0,1793,,1729338688,english,not good,1728315379,1729074828,False,6,0,0.479808181524276733,0,True,False,False,,,False
177134787,76561198100831952,0,9,2756,0,2627,,1729596801,english,"I'll give a cautious recommendation. Firstly I enjoyed It enough to platinum it both on PS4 and PC that said its not without its issues. The Onlines pretty dead but the covenants are cool if you get lucky enough to encounter people their is also no lvl cap to assist or invade I've been invaded and assisted by lvl 999 players at lvl 31 and vice versa. The Game itself has a nice soundtrack, atmosphere and combat, Also unfortunately a lot of cheap gotcha moments with both traps and enemies. Getting Chain grabbed to death in Altarstone by the British there was not fun. The player model is way too easily ragdolled by a bunch of things despite poise/heavy armor which can be frustrating and the stamina and endurance systems aren't doing enough always felt like I'd run out of stamina even at 20+ will and equip load is honestly kinda ♥♥♥♥ lvl 40+ endurance will get you a midroll though if your not going super heavy with armor which is too much stat investment imo. The Mage fights are fun and can get outright chaotic and evil and They do fight eachother and also have unique minion designs for each mage though obviously some model and move reuse it does get tedious constantly chasing them though. Finally perfect block (you should still block occasionally) instead of parry just feels kinda awful give me back my salt and sanctuary shield system. The skilltree is large the weapons are fun the glyph (magic) system is you'll either love or hate it but I enjoyed playing more with them unlocked rather then not.",1729050421,1729050421,True,3,0,0.51475822925567627,0,True,False,False,,,False
177131627,76561198018194351,0,21,1004,0,354,,1740186480,english,Woefully underrated game.,1729044697,1729044697,True,2,0,0.485205411911010742,0,True,False,False,,,False
165351500,76561198152314359,0,9,1028,0,1028,,1728745822,schinese,"烂游戏，猎杀法师机制在游戏史上最烂设计里面可以排上前三。
小怪血厚攻高堪比boss，我都不知道在体验什么。
怪物设计差劲，没有任何给人留下印象的NPC或怪物。
横版过关+联机，这种游戏制作人自己去看看竞品，有哪个评价差成你这样的？前作挣了点小钱，飘了是吧，捞够赶紧滚吧。",1715699852,1728746272,False,0,0,0.5,0,True,False,False,,,False
176735042,76561198089697541,409,32,3585,0,3582,,1728533397,english,"lots of good ideas in here, fun game too. that being said i think it would of been better to incorporate a lot of the mobility ideas into a more traditional souls like game, the monster hunter aspects didnt really appeal to me all that much. still a pretty solid game would reccommend",1728533312,1728533312,True,1,0,0.516908168792724609,0,True,False,False,,,False
176700852,76561199191660454,0,3,7128,0,1202,,1756860790,russian,"Проходить не очень интересно в одиночку, полуживой онлайн дает о себе знать. В коопе же все играет новыми красками, хотя наверное, так можно сказать про любую игру с возможным кооперативом... А если кто и вторгся, так это вообще праздник, даже если после этой встречи тебе двуручный меч засунули по самые гланды.

Совет тем, кто все же уже взял игру: Будьте более социально активными. Оставляйте везде, где только можно послания, пытайтесь вторгаться, даже если нет от этого отдачи, это не повод прекратить пытаться. Только в наших силах - тех, у кого это приключение уже на руках, отбитое за заработанные кровью и потом гроши, сделать его насыщеннее друг для друга!

Удачной охоты, Инквизиторы, надеюсь, мы с вами еще скрестим мечи в битве.

",1728487316,1728487316,True,10,0,0.638288557529449463,0,True,False,False,,,False
176692897,76561198294440234,331,2,458,0,338,,1728484424,schinese,感觉我跟boss在各打各的。：）,1728478758,1728478758,False,0,1,0.5,0,True,False,False,,,False
165407550,76561198353553816,0,4,1668,0,966,,1763650949,japanese,"めちゃくちゃ面白い、前作と比べてやりこみ要素はあるけど逆にそれを強制されている感じがある。苦痛に感じる人は苦痛かもしれない。正直なんども周回したいとは思わない。
マップもより広くなってるけどマップもピンないからストーリー進めて後でいく場所みたいなところがどこかわからない。
しかも今作の場合そういった寄り道はアイテムが拾えるよ、じゃなくてストーリー上絶対にしなきゃいけなかったりするから迷う。
つまり、一方通行じゃなくて一回戻って別の分岐にいかなきゃいけないけど分岐の場所がわからない。
あと対人意識してるからかすごいモーションがもっさりしてて爽快なアクション感は落ちてる。

これは自分の話だけかもしれないけどどちらかというと攻撃をローリングで回避して殴るというより、
ローリングせずに移動で回避して殴るようにしている。ダッシュが追加されたので余計に。
前作はローリングゲー、相手の背後取るゲームだったけど今作はそうではなくなった印象。
武器種によっても変わるかもしれない。参考までに前作はダガー（弱→強コンボスパム）、今作は両手武器でプレイしている。

総合的には、賛否両論は過小評価されているようには感じる。",1715780015,1728376870,True,2,0,0.5,0,True,False,False,,,False
176595254,76561198860497184,0,6,1205,0,482,,1728841658,brazilian,"Já antecipando, o jogo é bom.
Agora falando um pouco mais sobre, meu saudosismo me faz dizer que o primeiro é melhor, porem esse jogo tem muitas melhorias, as animações são lindas e fluidas, o sistema de craft é melhor, agora sendo possivel ver os itens nessesarios. Agora pra min o maior problema é o mapa ser dividido por mundos, pra min isso deixa esse jogo um pouco abaixo do primeiro, explorar não é tão divertido mesmo que os mapas sejam bem feitos tecnicmente, eu entendo que não era possivel fazer uma ilha igual por questões de lore, mas acho que poderiam ter sido mais criativos.
",1728344980,1728344980,True,1,0,0.5095367431640625,0,True,False,False,,,False
176584357,76561198165159330,0,27,937,0,284,,1728454840,schinese,还可以的嘛，好玩的，评测真害人,1728330312,1728330312,True,2,1,0.487976670265197754,0,True,False,False,,,False
169214390,76561198102231674,0,24,2786,0,2786,,1720338116,russian,Халтурка в принципе. После первых солей играть в это не так интересно. Прошел за мага сожрал дерево.Нг+ даже не хочется начинать больно уж локации унылые и постоянный гринд Магов просто растягивает время. Не рекомендую.,1720338640,1728284019,False,0,0,0.5,0,True,False,False,,,False
176350689,76561198211622617,0,2,2110,0,2110,,1728049786,english,"Has some redeeming qualities but the gameplay is lacking. Would have like to see some expansion, specifically weapons, over the last game but this doesnt quite do it. Grindfest.",1728050008,1728050008,True,3,0,0.540657520294189453,0,True,False,False,,,False
176318181,76561198087505951,0,54,857,0,214,,1732717806,tchinese,有朋友非常好玩,1727999915,1727999915,True,0,0,0.5,0,True,False,False,,,False
176217108,76561198093889569,0,73,1920,0,1920,,1727723109,french,"Bon essayons de donner une bonne évaluation à ce jeu tant critiqué, le jeu n'est pas si mauvais que ça
Comparé au premier, c'est vrai que celui la fais pale figure 
Mais j'ai tout de même voulu lui laisser une chance et je me suis assez bien amusé 

Mais le problème c'est que ce jeu enlève tout ce qu'il y avais de fun dans le premier mais garde bien tout ce qu'il y avait de pas fun et en r'ajoute même 
Genre le délire des mages à chasser sur toute la map pour ensuite les affronter comme boss, je veux plus jamais voir ça de ma vie dans un metroidvania, c'est juste infame, pourquoi pas juste mettre les mages à des endroit fixe comme boss ? tout simplement pour les refaire en boucle pour farm leurs loot 
y a bien des boss fixe qui ne sont pas des mages mais bon triste est de constater que les seuls boss que j'ai trouvé bon sont deux boss de quêtes optionnels (les deux pnj que tu doit suivre tout le long de l'aventure) et le boss final du DLC 

Le jeu maintenant possède un HUB avec un portail pour accèder aux differentes zones du jeu, parce que oui maintenant c'est des zones, fini la grande île avec des zones interconnectés comme dans le premier, et c'est vraiment ce qui casse l'immersion et le plaisir d'exploration 

Maintenant les soins et les projectiles ne sont plus des truc qui se recharge à l'infini à un point de sauvegarde mais maintenant il faut farmer des plantes et du minerai, parce ce qu'il y a rien de plus amusant de devoir stopper ta progression sur un boss que tu galère pour devoir aller farm des baies parce que tu n'a plus de soin pour affronter ce boss 

Les powers up de ce que je me souviens c'était cool dans le premier, dans celui la le grappin est sympa à utilisé mais le reste c'est pas trop original, mention special au pouvoir du vent qui marche une fois sur deux 

il on mis aussi un systeme à la dark souls 2, plus tu meurs plus tu perds de hp max, il faut un eclat d'innocence pour enlever ça, original d'avoir pris exemple sur le plus mauvais dark souls 

Voila ma conclusion pas un si mauvais jeu qu'on a voulu me faire croire, je me suis tout de même assez bien amusé dessus, mais il est vrai que quand on le compare au premier, ça en fais un jeu très décevant, je lui donne un 11/20",1727873470,1727873470,True,3,0,0.565217375755310059,0,True,False,False,,,False
176157370,76561198997842020,0,13,735,0,735,,1727793517,russian,"Игра ужасная, не играть никому, даже за деньги.",1727793652,1727793652,False,0,0,0.429967433214187622,0,False,False,False,,,False
160145977,76561199301790481,953,513,13628,0,9293,,1759552276,tchinese,"[h2]《如果你在尋找一款能與朋友一起體驗類魂風格的遊戲，這款絕對是你的最佳選擇》[/h2]

請把他當作一款合作遊戲就好，你會快樂許多。

首先，他與絕大多數[b]線上合作的類魂遊戲[/b]不同，他並非闖入其他玩家戰役幫忙，而是與其他玩家共同戰役一起冒險。

我很高興終於有這樣連線機制的類魂遊戲，我甚至認為每一款標榜線上合作的類魂遊戲都必須做到這一點。


[h2]《但這是一款褒貶不一的遊戲呀？》[/h2]

拋開那些想法，拋開那些前作忠實粉絲的評論。
相信我，以一款合作遊戲來說，你會感到快樂的。

我必須聲明我並非遊玩過前作《鹽與聖所》的玩家。
而我的朋友他甚至是一名類魂遊戲的初見人士，但我們體驗下來並沒有任何不適，甚至被這款遊戲絕佳的豐富度深深吸引。


[h2]《法師是這款遊戲的敗筆嗎？》[/h2]

在許多負評評論提到的，絕大部分都是裏頭的法師追逐機制很狗血，甚至被法師圍毆。

法師追逐戰我認為確實有點糟糕，但是被圍毆倒是不至於。

以下是法師的介紹，不算暴雷，可以跳過:

[spoiler]所謂的法師是遊戲裡一名瞬移型Boss，在開戰會一直在地圖瘋狂移動，而追趕他到某個位置時將會與他進行一戰，才能消滅他。

而消滅掉的法師在之後又會出現，所以很容易出現舊的法師與新的法師大量出現的狀況。

但是我從來沒有因為複數法師而被打回存檔點過，原因在於法師之間其實會互相殘殺的，可以看著他們廝殺再享獲漁翁之利，不要貿然行事捲入他們的鬥爭當中就可以有很好的體驗。[/spoiler]

被法師圍毆的狀況是很大機率可以迴避的，而且法師位置都有符號標示，很難會落入圍毆的戰局。[strike] (除非你腦衝)[/strike]

追逐戰在多人遊玩體驗很好，分開跑圖追法師實在輕鬆。


[h2]《遊戲豐富度》[/h2]

關於這一點是毋庸置疑的，光技能樹就非常龐大了，可以玩出自己所喜愛的流派。

遊戲武器更是豐富，雖然普攻幾乎大同小異但是特定武器有著不同的專屬技能，練起來是很有成就感的，無論是選擇什麼武器都有新穎的體驗。

地圖探索很有類銀河城的味道，每個地圖都相當廣大且設計有趣，是與朋友共同探索不會無聊的好遊戲。


[h2]《總結》[/h2]

很久沒有玩到這麼有趣的遊戲了，讓我回想起玩Oline遊戲的回憶，這款遊戲是非常有料的，過癮且鮮少重複性。

再加上我是中世紀黑暗風格的死迷，這款遊戲的美術我是真的太喜歡了。

所以為什麼評論是褒貶不一???",1709946193,1727676444,True,5,0,0.583333313465118408,0,True,False,False,,,False
175298837,76561198101217770,82,23,1208,0,1202,,1727452895,schinese,最后一张图败坏了所有的好感，恶心的小怪和地图，最终BOSS（伪）战还不如一个无名法师技能多。更蛋疼的是最终战前不给任何提示，打完直接结束强制进二周目了...这个二周目也是个奇葩，等级和装备是保留了，地图道具全部回收，难怪最后几个成就获取率腰斩式减少，谁tm要完整的从头玩一遍你这游戏,1726746612,1727413622,False,1,0,0.502198994159698486,0,True,False,False,,,False
175605287,76561198100911947,0,5,2154,0,22,,1731137183,schinese,"NS上已经150小时了，steam版买来支持一下制作组。游戏还行。你接受了法师换区，追逐法师这个玩法后就是爽玩。这个游戏其实是把怪猎刷大怪素材+类魂战斗+银河恶魔城的锁钥设计全部一锅炖一起了，你所感受到不自然的地方都是三个玩法融合后经过取舍的部分。

看steam上褒贬不一有点冤，其实一定程度上被玩了初版游戏的自媒体带节奏了。现在这版游戏至少值一个多半好评。游戏内容也对得起这个价钱。",1727089813,1727089813,True,1,1,0.52173912525177002,0,True,False,False,,,False
175599870,76561198052242934,0,5,53,0,53,,1726609740,english,The first one had such great atmosphere and map design. This one has not.,1727082867,1727082867,False,15,0,0.600663602352142334,0,True,False,False,,,False
175592124,76561199067880763,0,23,936,0,936,,1727068654,japanese,"ボスが逃げるのやクエスト形式なのは構わないが、後半のボスの隙消し＆多段高速遠距離攻撃＆吹き飛ばし+多段攻撃の設置攻撃の全部盛りは、はっきり言って異常そしてただただ不快。

ローリングの距離を任意（装備重量以外で）で調整できない仕様で間隔狭めの設置攻撃に引っかかったら多段攻撃で吹き飛ばされるのは考えたやつはあほかと言いたい。

前作はクリアしたけど今回は無理、やる意味が分からないのでアンストしました。
セールでもおすすめしないし出来ないレベルです。",1727069221,1727069221,False,6,0,0.620138108730316162,0,True,False,False,,,False
175448554,76561199095576844,0,8,2399,0,613,,1728283623,english,"Different than the first, a little more intuitive. Very enjoyable.",1726920058,1726920058,True,0,0,0.454545468091964722,0,True,False,False,,,False
